"Título de trazado: 20682650"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Dirección del viento, ø (LGR S/N: 20682650, SEN S/N: 20679483, LBL: N-S)"
17908,03/25/20 07:19:00 PM,26.460,36.072,345.4
17909,03/25/20 07:20:00 PM,26.460,30.060,346.8
17910,03/25/20 07:21:00 PM,24.048,27.648,345.4
17911,03/25/20 07:22:00 PM,25.236,28.872,4.2
17912,03/25/20 07:23:00 PM,24.048,27.648,339.7
17913,03/25/20 07:24:00 PM,26.460,33.660,342.6
17914,03/25/20 07:25:00 PM,22.860,30.060,351.0
17915,03/25/20 07:26:00 PM,24.048,30.060,341.2
17916,03/25/20 07:27:00 PM,30.060,34.848,348.2
17917,03/25/20 07:28:00 PM,36.072,40.860,342.6
17918,03/25/20 07:29:00 PM,33.660,39.672,345.4
17919,03/25/20 07:30:00 PM,33.660,39.672,348.2
17920,03/25/20 07:31:00 PM,32.472,36.072,348.2
17921,03/25/20 07:32:00 PM,32.472,36.072,339.7
17922,03/25/20 07:33:00 PM,28.872,34.848,345.4
17923,03/25/20 07:34:00 PM,33.660,44.496,338.3
17924,03/25/20 07:35:00 PM,37.260,43.272,334.1
17925,03/25/20 07:36:00 PM,40.860,45.684,339.7
17926,03/25/20 07:37:00 PM,43.272,50.508,335.5
17927,03/25/20 07:38:00 PM,37.260,43.272,336.9
17928,03/25/20 07:39:00 PM,40.860,46.872,335.5
17929,03/25/20 07:40:00 PM,40.860,54.108,346.8
17930,03/25/20 07:41:00 PM,34.848,43.272,339.7
17931,03/25/20 07:42:00 PM,38.484,48.096,342.6
17932,03/25/20 07:43:00 PM,42.084,46.872,342.6
17933,03/25/20 07:44:00 PM,38.484,46.872,331.3
17934,03/25/20 07:45:00 PM,34.848,40.860,346.8
17935,03/25/20 07:46:00 PM,38.484,43.272,341.2
17936,03/25/20 07:47:00 PM,38.484,44.496,346.8
17937,03/25/20 07:48:00 PM,38.484,43.272,336.9
17938,03/25/20 07:49:00 PM,39.672,48.096,349.6
17939,03/25/20 07:50:00 PM,37.260,44.496,341.2
17940,03/25/20 07:51:00 PM,36.072,45.684,348.2
17941,03/25/20 07:52:00 PM,40.860,48.096,351.0
17942,03/25/20 07:53:00 PM,40.860,50.508,348.2
17943,03/25/20 07:54:00 PM,42.084,50.508,352.4
17944,03/25/20 07:55:00 PM,42.084,49.284,342.6
17945,03/25/20 07:56:00 PM,46.872,52.884,345.4
17946,03/25/20 07:57:00 PM,45.684,51.696,339.7
17947,03/25/20 07:58:00 PM,43.272,48.096,338.3
17948,03/25/20 07:59:00 PM,45.684,54.108,335.5
17949,03/25/20 08:00:00 PM,46.872,52.884,345.4
17950,03/25/20 08:01:00 PM,43.272,49.284,344.0
17951,03/25/20 08:02:00 PM,39.672,45.684,349.6
17952,03/25/20 08:03:00 PM,43.272,57.708,345.4
17953,03/25/20 08:04:00 PM,44.496,51.696,349.6
17954,03/25/20 08:05:00 PM,43.272,51.696,0.0
17955,03/25/20 08:06:00 PM,37.260,43.272,353.8
17956,03/25/20 08:07:00 PM,39.672,45.684,351.0
17957,03/25/20 08:08:00 PM,37.260,44.496,353.8
17958,03/25/20 08:09:00 PM,39.672,44.496,355.2
17959,03/25/20 08:10:00 PM,39.672,44.496,353.8
17960,03/25/20 08:11:00 PM,32.472,42.084,341.2
17961,03/25/20 08:12:00 PM,45.684,54.108,352.4
17962,03/25/20 08:13:00 PM,33.660,43.272,351.0
17963,03/25/20 08:14:00 PM,30.060,32.472,352.4
17964,03/25/20 08:15:00 PM,36.072,42.084,338.3
17965,03/25/20 08:16:00 PM,36.072,46.872,331.3
17966,03/25/20 08:17:00 PM,42.084,46.872,336.9
17967,03/25/20 08:18:00 PM,42.084,50.508,329.9
17968,03/25/20 08:19:00 PM,34.848,42.084,336.9
17969,03/25/20 08:20:00 PM,40.860,52.884,336.9
17970,03/25/20 08:21:00 PM,39.672,51.696,334.1
17971,03/25/20 08:22:00 PM,40.860,56.520,331.3
17972,03/25/20 08:23:00 PM,43.272,49.284,339.7
17973,03/25/20 08:24:00 PM,40.860,49.284,342.6
17974,03/25/20 08:25:00 PM,50.508,61.308,339.7
17975,03/25/20 08:26:00 PM,50.508,56.520,342.6
17976,03/25/20 08:27:00 PM,48.096,57.708,351.0
17977,03/25/20 08:28:00 PM,49.284,61.308,344.0
17978,03/25/20 08:29:00 PM,51.696,56.520,345.4
17979,03/25/20 08:30:00 PM,46.872,54.108,336.9
17980,03/25/20 08:31:00 PM,50.508,61.308,336.9
17981,03/25/20 08:32:00 PM,51.696,63.720,329.9
17982,03/25/20 08:33:00 PM,54.108,63.720,329.9
17983,03/25/20 08:34:00 PM,49.284,57.708,327.1
17984,03/25/20 08:35:00 PM,45.684,55.296,329.9
17985,03/25/20 08:36:00 PM,42.084,50.508,325.7
17986,03/25/20 08:37:00 PM,42.084,48.096,324.3
17987,03/25/20 08:38:00 PM,52.884,63.720,325.7
17988,03/25/20 08:39:00 PM,51.696,60.120,322.9
17989,03/25/20 08:40:00 PM,49.284,56.520,321.5
17990,03/25/20 08:41:00 PM,48.096,57.708,320.1
17991,03/25/20 08:42:00 PM,46.872,56.520,322.9
17992,03/25/20 08:43:00 PM,44.496,54.108,327.1
17993,03/25/20 08:44:00 PM,45.684,52.884,327.1
17994,03/25/20 08:45:00 PM,51.696,62.532,327.1
17995,03/25/20 08:46:00 PM,40.860,56.520,329.9
17996,03/25/20 08:47:00 PM,49.284,57.708,331.3
17997,03/25/20 08:48:00 PM,46.872,57.708,331.3
17998,03/25/20 08:49:00 PM,43.272,50.508,328.5
17999,03/25/20 08:50:00 PM,43.272,51.696,334.1
18000,03/25/20 08:51:00 PM,39.672,45.684,339.7
18001,03/25/20 08:52:00 PM,44.496,49.284,336.9
18002,03/25/20 08:53:00 PM,51.696,61.308,336.9
18003,03/25/20 08:54:00 PM,48.096,57.708,342.6
18004,03/25/20 08:55:00 PM,49.284,56.520,344.0
18005,03/25/20 08:56:00 PM,43.272,48.096,344.0
18006,03/25/20 08:57:00 PM,46.872,55.296,339.7
18007,03/25/20 08:58:00 PM,40.860,48.096,341.2
18008,03/25/20 08:59:00 PM,44.496,52.884,345.4
18009,03/25/20 09:00:00 PM,48.096,56.520,345.4
18010,03/25/20 09:01:00 PM,44.496,54.108,351.0
18011,03/25/20 09:02:00 PM,46.872,54.108,351.0
18012,03/25/20 09:03:00 PM,48.096,56.520,339.7
18013,03/25/20 09:04:00 PM,51.696,60.120,342.6
18014,03/25/20 09:05:00 PM,50.508,56.520,353.8
18015,03/25/20 09:06:00 PM,46.872,55.296,351.0
18016,03/25/20 09:07:00 PM,46.872,55.296,353.8
18017,03/25/20 09:08:00 PM,48.096,56.520,348.2
18018,03/25/20 09:09:00 PM,44.496,51.696,349.6
18019,03/25/20 09:10:00 PM,42.084,51.696,353.8
18020,03/25/20 09:11:00 PM,38.484,43.272,353.8
18021,03/25/20 09:12:00 PM,34.848,46.872,355.2
18022,03/25/20 09:13:00 PM,27.648,34.848,2.8
18023,03/25/20 09:14:00 PM,30.060,34.848,351.0
18024,03/25/20 09:15:00 PM,25.236,37.260,4.2
18025,03/25/20 09:16:00 PM,28.872,36.072,2.8
18026,03/25/20 09:17:00 PM,32.472,40.860,355.2
18027,03/25/20 09:18:00 PM,36.072,45.684,8.4
18028,03/25/20 09:19:00 PM,30.060,38.484,12.6
18029,03/25/20 09:20:00 PM,26.460,31.248,355.2
18030,03/25/20 09:21:00 PM,27.648,31.248,355.2
18031,03/25/20 09:22:00 PM,31.248,38.484,8.4
18032,03/25/20 09:23:00 PM,30.060,36.072,352.4
18033,03/25/20 09:24:00 PM,27.648,37.260,346.8
18034,03/25/20 09:25:00 PM,40.860,55.296,329.9
18035,03/25/20 09:26:00 PM,33.660,40.860,353.8
18036,03/25/20 09:27:00 PM,33.660,42.084,355.2
18037,03/25/20 09:28:00 PM,27.648,34.848,349.6
18038,03/25/20 09:29:00 PM,27.648,39.672,0.0
18039,03/25/20 09:30:00 PM,30.060,39.672,355.2
18040,03/25/20 09:31:00 PM,33.660,43.272,352.4
18041,03/25/20 09:32:00 PM,37.260,49.284,348.2
18042,03/25/20 09:33:00 PM,38.484,43.272,345.4
18043,03/25/20 09:34:00 PM,34.848,39.672,335.5
18044,03/25/20 09:35:00 PM,37.260,45.684,328.5
18045,03/25/20 09:36:00 PM,36.072,42.084,341.2
18046,03/25/20 09:37:00 PM,32.472,39.672,349.6
18047,03/25/20 09:38:00 PM,30.060,37.260,342.6
18048,03/25/20 09:39:00 PM,34.848,42.084,355.2
18049,03/25/20 09:40:00 PM,36.072,39.672,345.4
18050,03/25/20 09:41:00 PM,26.460,36.072,352.4
18051,03/25/20 09:42:00 PM,32.472,40.860,351.0
18052,03/25/20 09:43:00 PM,34.848,39.672,349.6
18053,03/25/20 09:44:00 PM,30.060,33.660,342.6
18054,03/25/20 09:45:00 PM,33.660,38.484,346.8
18055,03/25/20 09:46:00 PM,28.872,42.084,342.6
18056,03/25/20 09:47:00 PM,26.460,34.848,346.8
18057,03/25/20 09:48:00 PM,25.236,32.472,349.6
18058,03/25/20 09:49:00 PM,24.048,28.872,355.2
18059,03/25/20 09:50:00 PM,22.860,28.872,352.4
18060,03/25/20 09:51:00 PM,22.860,25.236,355.2
18061,03/25/20 09:52:00 PM,22.860,33.660,355.2
18062,03/25/20 09:53:00 PM,27.648,37.260,355.2
18063,03/25/20 09:54:00 PM,22.860,30.060,1.4
18064,03/25/20 09:55:00 PM,20.448,28.872,21.1
18065,03/25/20 09:56:00 PM,26.460,39.672,346.8
18066,03/25/20 09:57:00 PM,32.472,40.860,327.1
18067,03/25/20 09:58:00 PM,30.060,37.260,342.6
18068,03/25/20 09:59:00 PM,20.448,25.236,345.4
18069,03/25/20 10:00:00 PM,30.060,38.484,334.1
18070,03/25/20 10:01:00 PM,22.860,28.872,355.2
18071,03/25/20 10:02:00 PM,25.236,34.848,352.4
18072,03/25/20 10:03:00 PM,37.260,46.872,339.7
18073,03/25/20 10:04:00 PM,34.848,40.860,346.8
18074,03/25/20 10:05:00 PM,32.472,38.484,0.0
18075,03/25/20 10:06:00 PM,31.248,39.672,331.3
18076,03/25/20 10:07:00 PM,38.484,51.696,329.9
18077,03/25/20 10:08:00 PM,24.048,38.484,334.1
18078,03/25/20 10:09:00 PM,27.648,33.660,2.8
18079,03/25/20 10:10:00 PM,22.860,27.648,349.6
18080,03/25/20 10:11:00 PM,28.872,32.472,348.2
18081,03/25/20 10:12:00 PM,31.248,39.672,355.2
18082,03/25/20 10:13:00 PM,33.660,37.260,352.4
18083,03/25/20 10:14:00 PM,30.060,37.260,348.2
18084,03/25/20 10:15:00 PM,38.484,46.872,351.0
18085,03/25/20 10:16:00 PM,39.672,46.872,346.8
18086,03/25/20 10:17:00 PM,36.072,43.272,342.6
18087,03/25/20 10:18:00 PM,31.248,39.672,351.0
18088,03/25/20 10:19:00 PM,28.872,33.660,328.5
18089,03/25/20 10:20:00 PM,22.860,31.248,341.2
18090,03/25/20 10:21:00 PM,30.060,37.260,336.9
18091,03/25/20 10:22:00 PM,34.848,42.084,341.2
18092,03/25/20 10:23:00 PM,34.848,44.496,338.3
18093,03/25/20 10:24:00 PM,26.460,32.472,328.5
18094,03/25/20 10:25:00 PM,26.460,36.072,348.2
18095,03/25/20 10:26:00 PM,33.660,39.672,342.6
18096,03/25/20 10:27:00 PM,32.472,38.484,336.9
18097,03/25/20 10:28:00 PM,24.048,28.872,349.6
18098,03/25/20 10:29:00 PM,21.636,26.460,339.7
18099,03/25/20 10:30:00 PM,16.848,22.860,0.0
18100,03/25/20 10:31:00 PM,20.448,28.872,349.6
18101,03/25/20 10:32:00 PM,20.448,31.248,8.4
18102,03/25/20 10:33:00 PM,21.636,33.660,9.8
18103,03/25/20 10:34:00 PM,24.048,40.860,353.8
18104,03/25/20 10:35:00 PM,33.660,39.672,341.2
18105,03/25/20 10:36:00 PM,40.860,46.872,342.6
18106,03/25/20 10:37:00 PM,46.872,50.508,336.9
18107,03/25/20 10:38:00 PM,44.496,49.284,336.9
18108,03/25/20 10:39:00 PM,45.684,52.884,338.3
18109,03/25/20 10:40:00 PM,45.684,50.508,339.7
18110,03/25/20 10:41:00 PM,42.084,54.108,346.8
18111,03/25/20 10:42:00 PM,40.860,45.684,345.4
18112,03/25/20 10:43:00 PM,39.672,51.696,336.9
18113,03/25/20 10:44:00 PM,44.496,52.884,334.1
18114,03/25/20 10:45:00 PM,38.484,45.684,339.7
18115,03/25/20 10:46:00 PM,36.072,44.496,353.8
18116,03/25/20 10:47:00 PM,37.260,44.496,355.2
18117,03/25/20 10:48:00 PM,31.248,37.260,5.6
18118,03/25/20 10:49:00 PM,40.860,50.508,7.0
18119,03/25/20 10:50:00 PM,38.484,46.872,8.4
18120,03/25/20 10:51:00 PM,38.484,44.496,355.2
18121,03/25/20 10:52:00 PM,38.484,49.284,355.2
18122,03/25/20 10:53:00 PM,37.260,51.696,8.4
18123,03/25/20 10:54:00 PM,36.072,45.684,0.0
18124,03/25/20 10:55:00 PM,37.260,42.084,355.2
18125,03/25/20 10:56:00 PM,31.248,37.260,345.4
18126,03/25/20 10:57:00 PM,24.048,28.872,8.4
18127,03/25/20 10:58:00 PM,27.648,42.084,1.4
18128,03/25/20 10:59:00 PM,43.272,51.696,345.4
18129,03/25/20 11:00:00 PM,34.848,40.860,339.7
18130,03/25/20 11:01:00 PM,33.660,42.084,335.5
18131,03/25/20 11:02:00 PM,36.072,43.272,327.1
18132,03/25/20 11:03:00 PM,37.260,40.860,318.7
18133,03/25/20 11:04:00 PM,30.060,36.072,322.9
18134,03/25/20 11:05:00 PM,30.060,38.484,335.5
18135,03/25/20 11:06:00 PM,26.460,33.660,341.2
18136,03/25/20 11:07:00 PM,26.460,30.060,355.2
18137,03/25/20 11:08:00 PM,33.660,37.260,7.0
18138,03/25/20 11:09:00 PM,28.872,33.660,349.6
18139,03/25/20 11:10:00 PM,34.848,39.672,349.6
18140,03/25/20 11:11:00 PM,33.660,39.672,351.0
18141,03/25/20 11:12:00 PM,36.072,40.860,5.6
18142,03/25/20 11:13:00 PM,34.848,42.084,355.2
18143,03/25/20 11:14:00 PM,32.472,37.260,2.8
18144,03/25/20 11:15:00 PM,32.472,37.260,355.2
18145,03/25/20 11:16:00 PM,34.848,40.860,355.2
18146,03/25/20 11:17:00 PM,36.072,40.860,0.0
18147,03/25/20 11:18:00 PM,33.660,44.496,352.4
18148,03/25/20 11:19:00 PM,32.472,39.672,355.2
18149,03/25/20 11:20:00 PM,31.248,40.860,355.2
18150,03/25/20 11:21:00 PM,30.060,39.672,5.6
18151,03/25/20 11:22:00 PM,32.472,39.672,2.8
18152,03/25/20 11:23:00 PM,33.660,38.484,9.8
18153,03/25/20 11:24:00 PM,32.472,38.484,9.8
18154,03/25/20 11:25:00 PM,31.248,37.260,353.8
18155,03/25/20 11:26:00 PM,28.872,33.660,4.2
18156,03/25/20 11:27:00 PM,28.872,33.660,349.6
18157,03/25/20 11:28:00 PM,24.048,32.472,0.0
18158,03/25/20 11:29:00 PM,28.872,36.072,1.4
18159,03/25/20 11:30:00 PM,30.060,36.072,355.2
18160,03/25/20 11:31:00 PM,22.860,30.060,5.6
18161,03/25/20 11:32:00 PM,26.460,36.072,352.4
18162,03/25/20 11:33:00 PM,28.872,34.848,355.2
18163,03/25/20 11:34:00 PM,24.048,27.648,1.4
18164,03/25/20 11:35:00 PM,24.048,28.872,2.8
18165,03/25/20 11:36:00 PM,25.236,30.060,1.4
18166,03/25/20 11:37:00 PM,19.224,26.460,7.0
18167,03/25/20 11:38:00 PM,19.224,25.236,7.0
18168,03/25/20 11:39:00 PM,16.848,20.448,5.6
18169,03/25/20 11:40:00 PM,22.860,26.460,1.4
18170,03/25/20 11:41:00 PM,21.636,27.648,352.4
18171,03/25/20 11:42:00 PM,22.860,27.648,352.4
18172,03/25/20 11:43:00 PM,20.448,26.460,352.4
18173,03/25/20 11:44:00 PM,30.060,36.072,345.4
18174,03/25/20 11:45:00 PM,31.248,34.848,348.2
18175,03/25/20 11:46:00 PM,26.460,34.848,4.2
18176,03/25/20 11:47:00 PM,20.448,26.460,5.6
18177,03/25/20 11:48:00 PM,25.236,32.472,355.2
18178,03/25/20 11:49:00 PM,30.060,37.260,353.8
18179,03/25/20 11:50:00 PM,25.236,28.872,355.2
18180,03/25/20 11:51:00 PM,24.048,28.872,353.8
18181,03/25/20 11:52:00 PM,26.460,30.060,348.2
18182,03/25/20 11:53:00 PM,28.872,32.472,353.8
18183,03/25/20 11:54:00 PM,26.460,32.472,355.2
18184,03/25/20 11:55:00 PM,24.048,28.872,16.8
18185,03/25/20 11:56:00 PM,24.048,28.872,353.8
18186,03/25/20 11:57:00 PM,21.636,30.060,355.2
18187,03/25/20 11:58:00 PM,18.036,21.636,12.6
18188,03/25/20 11:59:00 PM,13.212,16.848,98.3
18189,03/26/20 12:00:00 AM,13.212,15.624,11.2
18190,03/26/20 12:01:00 AM,18.036,24.048,126.4
18191,03/26/20 12:02:00 AM,18.036,20.448,12.6
18192,03/26/20 12:03:00 AM,12.024,15.624,8.4
18193,03/26/20 12:04:00 AM,12.024,15.624,346.8
18194,03/26/20 12:05:00 AM,21.636,26.460,355.2
18195,03/26/20 12:06:00 AM,25.236,32.472,349.6
18196,03/26/20 12:07:00 AM,32.472,34.848,344.0
18197,03/26/20 12:08:00 AM,30.060,36.072,346.8
18198,03/26/20 12:09:00 AM,30.060,33.660,346.8
18199,03/26/20 12:10:00 AM,27.648,33.660,342.6
18200,03/26/20 12:11:00 AM,21.636,26.460,355.2
18201,03/26/20 12:12:00 AM,22.860,28.872,353.8
18202,03/26/20 12:13:00 AM,15.624,19.224,15.4
18203,03/26/20 12:14:00 AM,14.436,20.448,23.9
18204,03/26/20 12:15:00 AM,15.624,20.448,1.4
18205,03/26/20 12:16:00 AM,15.624,19.224,355.2
18206,03/26/20 12:17:00 AM,19.224,24.048,1.4
18207,03/26/20 12:18:00 AM,14.436,18.036,33.7
18208,03/26/20 12:19:00 AM,14.436,19.224,14.0
18209,03/26/20 12:20:00 AM,16.848,19.224,11.2
18210,03/26/20 12:21:00 AM,16.848,20.448,9.8
18211,03/26/20 12:22:00 AM,20.448,26.460,21.1
18212,03/26/20 12:23:00 AM,21.636,28.872,9.8
18213,03/26/20 12:24:00 AM,19.224,21.636,19.7
18214,03/26/20 12:25:00 AM,18.036,22.860,28.1
18215,03/26/20 12:26:00 AM,16.848,21.636,12.6
18216,03/26/20 12:27:00 AM,19.224,24.048,9.8
18217,03/26/20 12:28:00 AM,26.460,36.072,7.0
18218,03/26/20 12:29:00 AM,25.236,28.872,11.2
18219,03/26/20 12:30:00 AM,28.872,33.660,8.4
18220,03/26/20 12:31:00 AM,26.460,31.248,11.2
18221,03/26/20 12:32:00 AM,24.048,28.872,355.2
18222,03/26/20 12:33:00 AM,24.048,30.060,47.7
18223,03/26/20 12:34:00 AM,26.460,30.060,355.2
18224,03/26/20 12:35:00 AM,27.648,31.248,355.2
18225,03/26/20 12:36:00 AM,27.648,32.472,355.2
18226,03/26/20 12:37:00 AM,25.236,27.648,0.0
18227,03/26/20 12:38:00 AM,25.236,31.248,22.5
18228,03/26/20 12:39:00 AM,22.860,25.236,2.8
18229,03/26/20 12:40:00 AM,22.860,26.460,355.2
18230,03/26/20 12:41:00 AM,24.048,27.648,5.6
18231,03/26/20 12:42:00 AM,22.860,26.460,15.4
18232,03/26/20 12:43:00 AM,24.048,28.872,23.9
18233,03/26/20 12:44:00 AM,20.448,21.636,18.3
18234,03/26/20 12:45:00 AM,22.860,25.236,51.9
18235,03/26/20 12:46:00 AM,20.448,24.048,2.8
18236,03/26/20 12:47:00 AM,26.460,32.472,0.0
18237,03/26/20 12:48:00 AM,26.460,30.060,349.6
18238,03/26/20 12:49:00 AM,28.872,33.660,348.2
18239,03/26/20 12:50:00 AM,30.060,32.472,349.6
18240,03/26/20 12:51:00 AM,30.060,36.072,351.0
18241,03/26/20 12:52:00 AM,33.660,37.260,352.4
18242,03/26/20 12:53:00 AM,34.848,37.260,349.6
18243,03/26/20 12:54:00 AM,34.848,38.484,349.6
18244,03/26/20 12:55:00 AM,32.472,38.484,348.2
18245,03/26/20 12:56:00 AM,31.248,36.072,353.8
18246,03/26/20 12:57:00 AM,30.060,33.660,355.2
18247,03/26/20 12:58:00 AM,31.248,34.848,19.7
18248,03/26/20 12:59:00 AM,30.060,33.660,35.1
18249,03/26/20 01:00:00 AM,27.648,31.248,1.4
18250,03/26/20 01:01:00 AM,26.460,28.872,91.3
18251,03/26/20 01:02:00 AM,24.048,28.872,9.8
18252,03/26/20 01:03:00 AM,27.648,31.248,1.4
18253,03/26/20 01:04:00 AM,25.236,31.248,11.2
18254,03/26/20 01:05:00 AM,21.636,25.236,4.2
18255,03/26/20 01:06:00 AM,22.860,27.648,35.1
18256,03/26/20 01:07:00 AM,19.224,22.860,1.4
18257,03/26/20 01:08:00 AM,19.224,25.236,9.8
18258,03/26/20 01:09:00 AM,19.224,24.048,4.2
18259,03/26/20 01:10:00 AM,20.448,24.048,2.8
18260,03/26/20 01:11:00 AM,21.636,27.648,8.4
18261,03/26/20 01:12:00 AM,22.860,28.872,7.0
18262,03/26/20 01:13:00 AM,16.848,28.872,1.4
18263,03/26/20 01:14:00 AM,15.624,22.860,7.0
18264,03/26/20 01:15:00 AM,12.024,15.624,9.8
18265,03/26/20 01:16:00 AM,12.024,19.224,351.0
18266,03/26/20 01:17:00 AM,12.024,16.848,28.1
18267,03/26/20 01:18:00 AM,15.624,21.636,28.1
18268,03/26/20 01:19:00 AM,25.236,31.248,22.5
18269,03/26/20 01:20:00 AM,19.224,25.236,29.5
18270,03/26/20 01:21:00 AM,21.636,26.460,29.5
18271,03/26/20 01:22:00 AM,21.636,22.860,29.5
18272,03/26/20 01:23:00 AM,24.048,28.872,21.1
18273,03/26/20 01:24:00 AM,22.860,26.460,30.9
18274,03/26/20 01:25:00 AM,20.448,22.860,25.3
18275,03/26/20 01:26:00 AM,24.048,27.648,26.7
18276,03/26/20 01:27:00 AM,25.236,27.648,26.7
18277,03/26/20 01:28:00 AM,26.460,28.872,33.7
18278,03/26/20 01:29:00 AM,22.860,25.236,33.7
18279,03/26/20 01:30:00 AM,20.448,24.048,36.5
18280,03/26/20 01:31:00 AM,20.448,22.860,36.5
18281,03/26/20 01:32:00 AM,18.036,20.448,32.3
18282,03/26/20 01:33:00 AM,19.224,25.236,35.1
18283,03/26/20 01:34:00 AM,16.848,20.448,33.7
18284,03/26/20 01:35:00 AM,15.624,18.036,30.9
18285,03/26/20 01:36:00 AM,15.624,18.036,33.7
18286,03/26/20 01:37:00 AM,13.212,16.848,33.7
18287,03/26/20 01:38:00 AM,13.212,14.436,39.3
18288,03/26/20 01:39:00 AM,13.212,15.624,43.5
18289,03/26/20 01:40:00 AM,13.212,15.624,40.7
18290,03/26/20 01:41:00 AM,12.024,14.436,32.3
18291,03/26/20 01:42:00 AM,14.436,16.848,23.9
18292,03/26/20 01:43:00 AM,15.624,18.036,16.8
18293,03/26/20 01:44:00 AM,15.624,16.848,12.6
18294,03/26/20 01:45:00 AM,14.436,15.624,12.6
18295,03/26/20 01:46:00 AM,15.624,16.848,12.6
18296,03/26/20 01:47:00 AM,15.624,16.848,14.0
18297,03/26/20 01:48:00 AM,14.436,15.624,7.0
18298,03/26/20 01:49:00 AM,14.436,14.436,2.8
18299,03/26/20 01:50:00 AM,13.212,14.436,5.6
18300,03/26/20 01:51:00 AM,14.436,16.848,5.6
18301,03/26/20 01:52:00 AM,15.624,18.036,2.8
18302,03/26/20 01:53:00 AM,15.624,16.848,0.0
18303,03/26/20 01:54:00 AM,14.436,16.848,1.4
18304,03/26/20 01:55:00 AM,15.624,16.848,4.2
18305,03/26/20 01:56:00 AM,14.436,16.848,0.0
18306,03/26/20 01:57:00 AM,14.436,15.624,0.0
18307,03/26/20 01:58:00 AM,13.212,14.436,4.2
18308,03/26/20 01:59:00 AM,12.024,14.436,0.0
18309,03/26/20 02:00:00 AM,9.612,12.024,12.6
18310,03/26/20 02:01:00 AM,9.612,13.212,4.2
18311,03/26/20 02:02:00 AM,10.836,12.024,355.2
18312,03/26/20 02:03:00 AM,10.836,13.212,344.0
18313,03/26/20 02:04:00 AM,12.024,13.212,339.7
18314,03/26/20 02:05:00 AM,13.212,15.624,348.2
18315,03/26/20 02:06:00 AM,16.848,19.224,341.2
18316,03/26/20 02:07:00 AM,14.436,15.624,341.2
18317,03/26/20 02:08:00 AM,15.624,15.624,342.6
18318,03/26/20 02:09:00 AM,13.212,15.624,339.7
18319,03/26/20 02:10:00 AM,10.836,12.024,335.5
18320,03/26/20 02:11:00 AM,12.024,12.024,327.1
18321,03/26/20 02:12:00 AM,10.836,13.212,325.7
18322,03/26/20 02:13:00 AM,13.212,14.436,322.9
18323,03/26/20 02:14:00 AM,10.836,12.024,329.9
18324,03/26/20 02:15:00 AM,13.212,14.436,349.6
18325,03/26/20 02:16:00 AM,12.024,13.212,349.6
18326,03/26/20 02:17:00 AM,12.024,14.436,339.7
18327,03/26/20 02:18:00 AM,14.436,15.624,339.7
18328,03/26/20 02:19:00 AM,14.436,15.624,331.3
18329,03/26/20 02:20:00 AM,14.436,15.624,321.5
18330,03/26/20 02:21:00 AM,14.436,15.624,320.1
18331,03/26/20 02:22:00 AM,13.212,19.224,318.7
18332,03/26/20 02:23:00 AM,19.224,20.448,317.3
18333,03/26/20 02:24:00 AM,16.848,19.224,306.1
18334,03/26/20 02:25:00 AM,15.624,18.036,304.7
18335,03/26/20 02:26:00 AM,14.436,16.848,313.1
18336,03/26/20 02:27:00 AM,18.036,21.636,321.5
18337,03/26/20 02:28:00 AM,15.624,18.036,322.9
18338,03/26/20 02:29:00 AM,12.024,14.436,320.1
18339,03/26/20 02:30:00 AM,8.424,9.612,320.1
18340,03/26/20 02:31:00 AM,12.024,14.436,331.3
18341,03/26/20 02:32:00 AM,10.836,15.624,322.9
18342,03/26/20 02:33:00 AM,10.836,14.436,334.1
18343,03/26/20 02:34:00 AM,12.024,13.212,344.0
18344,03/26/20 02:35:00 AM,12.024,14.436,344.0
18345,03/26/20 02:36:00 AM,13.212,15.624,344.0
18346,03/26/20 02:37:00 AM,12.024,13.212,341.2
18347,03/26/20 02:38:00 AM,10.836,12.024,334.1
18348,03/26/20 02:39:00 AM,8.424,9.612,325.7
18349,03/26/20 02:40:00 AM,8.424,9.612,324.3
18350,03/26/20 02:41:00 AM,9.612,10.836,322.9
18351,03/26/20 02:42:00 AM,10.836,12.024,311.7
18352,03/26/20 02:43:00 AM,9.612,12.024,311.7
18353,03/26/20 02:44:00 AM,12.024,12.024,314.5
18354,03/26/20 02:45:00 AM,12.024,13.212,315.9
18355,03/26/20 02:46:00 AM,12.024,13.212,315.9
18356,03/26/20 02:47:00 AM,12.024,14.436,314.5
18357,03/26/20 02:48:00 AM,13.212,13.212,311.7
18358,03/26/20 02:49:00 AM,14.436,15.624,313.1
18359,03/26/20 02:50:00 AM,13.212,14.436,310.3
18360,03/26/20 02:51:00 AM,13.212,14.436,310.3
18361,03/26/20 02:52:00 AM,12.024,15.624,320.1
18362,03/26/20 02:53:00 AM,13.212,15.624,324.3
18363,03/26/20 02:54:00 AM,13.212,15.624,329.9
18364,03/26/20 02:55:00 AM,15.624,18.036,328.5
18365,03/26/20 02:56:00 AM,13.212,16.848,335.5
18366,03/26/20 02:57:00 AM,15.624,19.224,339.7
18367,03/26/20 02:58:00 AM,13.212,15.624,329.9
