"Título de trazado: E2"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)"
2329,03/25/22 06:48:48 PM,38.484,46.872,154.4
2330,03/25/22 06:53:48 PM,38.484,50.508,154.4
2331,03/25/22 06:58:48 PM,39.672,48.096,154.4
2332,03/25/22 07:03:48 PM,42.084,51.696,154.4
2333,03/25/22 07:08:48 PM,38.484,46.872,155.8
2334,03/25/22 07:13:48 PM,37.260,46.872,155.8
2335,03/25/22 07:18:48 PM,38.484,50.508,154.4
2336,03/25/22 07:23:48 PM,36.072,45.684,155.8
2337,03/25/22 07:28:48 PM,39.672,50.508,154.4
2338,03/25/22 07:33:48 PM,36.072,46.872,155.8
2339,03/25/22 07:38:48 PM,40.860,49.284,154.4
2340,03/25/22 07:43:48 PM,36.072,44.496,155.8
2341,03/25/22 07:48:48 PM,36.072,48.096,155.8
2342,03/25/22 07:53:48 PM,37.260,50.508,155.8
2343,03/25/22 07:58:48 PM,38.484,48.096,155.8
2344,03/25/22 08:03:48 PM,40.860,49.284,154.4
2345,03/25/22 08:08:48 PM,34.848,45.684,155.8
2346,03/25/22 08:13:48 PM,33.660,43.272,155.8
2347,03/25/22 08:18:48 PM,37.260,46.872,155.8
2348,03/25/22 08:23:48 PM,39.672,49.284,155.8
2349,03/25/22 08:28:48 PM,43.272,51.696,155.8
2350,03/25/22 08:33:48 PM,33.660,48.096,155.8
2351,03/25/22 08:38:48 PM,31.248,38.484,155.8
2352,03/25/22 08:43:48 PM,33.660,46.872,155.8
2353,03/25/22 08:48:48 PM,33.660,45.684,155.8
2354,03/25/22 08:53:48 PM,27.648,33.660,157.2
2355,03/25/22 08:58:48 PM,26.460,34.848,157.2
2356,03/25/22 09:03:48 PM,21.636,30.060,157.2
2357,03/25/22 09:08:48 PM,25.236,37.260,155.8
2358,03/25/22 09:13:48 PM,22.860,30.060,157.2
2359,03/25/22 09:18:48 PM,24.048,31.248,155.8
2360,03/25/22 09:23:48 PM,24.048,34.848,158.6
2361,03/25/22 09:28:48 PM,32.472,48.096,157.2
2362,03/25/22 09:33:48 PM,28.872,40.860,157.2
2363,03/25/22 09:38:48 PM,36.072,46.872,157.2
2364,03/25/22 09:43:48 PM,37.260,50.508,158.6
2365,03/25/22 09:48:48 PM,37.260,49.284,157.2
2366,03/25/22 09:53:48 PM,34.848,45.684,160.0
2367,03/25/22 09:58:48 PM,27.648,40.860,160.0
2368,03/25/22 10:03:48 PM,31.248,38.484,160.0
2369,03/25/22 10:08:48 PM,32.472,42.084,160.0
2370,03/25/22 10:13:48 PM,31.248,43.272,158.6
2371,03/25/22 10:18:48 PM,31.248,39.672,158.6
2372,03/25/22 10:23:48 PM,27.648,36.072,160.0
2373,03/25/22 10:28:48 PM,33.660,43.272,160.0
2374,03/25/22 10:33:48 PM,32.472,39.672,161.5
2375,03/25/22 10:38:48 PM,30.060,36.072,160.0
2376,03/25/22 10:43:48 PM,31.248,36.072,158.6
2377,03/25/22 10:48:48 PM,30.060,38.484,158.6
2378,03/25/22 10:53:48 PM,32.472,40.860,160.0
2379,03/25/22 10:58:48 PM,31.248,44.496,158.6
2380,03/25/22 11:03:48 PM,27.648,43.272,161.5
2381,03/25/22 11:08:48 PM,21.636,27.648,158.6
2382,03/25/22 11:13:48 PM,20.448,31.248,158.6
2383,03/25/22 11:18:48 PM,19.224,24.048,160.0
2384,03/25/22 11:23:48 PM,18.036,26.460,160.0
2385,03/25/22 11:28:48 PM,16.848,22.860,157.2
2386,03/25/22 11:33:48 PM,15.624,20.448,160.0
2387,03/25/22 11:38:48 PM,19.224,28.872,158.6
2388,03/25/22 11:43:48 PM,13.212,19.224,160.0
2389,03/25/22 11:48:48 PM,19.224,30.060,161.5
2390,03/25/22 11:53:48 PM,18.036,24.048,158.6
2391,03/25/22 11:58:48 PM,15.624,26.460,158.6
2392,03/26/22 12:03:48 AM,27.648,36.072,155.8
2393,03/26/22 12:08:48 AM,31.248,38.484,155.8
2394,03/26/22 12:13:48 AM,27.648,32.472,155.8
2395,03/26/22 12:18:48 AM,31.248,39.672,155.8
2396,03/26/22 12:23:48 AM,32.472,39.672,155.8
2397,03/26/22 12:28:48 AM,33.660,42.084,155.8
2398,03/26/22 12:33:48 AM,33.660,40.860,155.8
2399,03/26/22 12:38:48 AM,32.472,38.484,155.8
2400,03/26/22 12:43:48 AM,34.848,44.496,155.8
2401,03/26/22 12:48:48 AM,27.648,34.848,155.8
2402,03/26/22 12:53:48 AM,25.236,32.472,157.2
2403,03/26/22 12:58:48 AM,27.648,37.260,155.8
2404,03/26/22 01:03:48 AM,31.248,42.084,157.2
2405,03/26/22 01:08:48 AM,33.660,42.084,155.8
2406,03/26/22 01:13:48 AM,31.248,39.672,155.8
2407,03/26/22 01:18:48 AM,36.072,49.284,155.8
2408,03/26/22 01:23:48 AM,33.660,43.272,155.8
2409,03/26/22 01:28:48 AM,25.236,33.660,157.2
2410,03/26/22 01:33:48 AM,27.648,36.072,155.8
2411,03/26/22 01:38:48 AM,22.860,30.060,155.8
2412,03/26/22 01:43:48 AM,19.224,28.872,155.8
2413,03/26/22 01:48:48 AM,14.436,22.860,161.5
2414,03/26/22 01:53:48 AM,19.224,24.048,155.8
2415,03/26/22 01:58:48 AM,16.848,20.448,161.5
2416,03/26/22 02:03:48 AM,13.212,18.036,161.5
2417,03/26/22 02:08:48 AM,16.848,20.448,160.0
2418,03/26/22 02:13:48 AM,18.036,22.860,160.0
2419,03/26/22 02:18:48 AM,7.200,12.024,168.5
2420,03/26/22 02:23:48 AM,4.824,10.836,174.1
2421,03/26/22 02:28:48 AM,9.612,15.624,160.0
2422,03/26/22 02:33:48 AM,4.824,12.024,155.8
2423,03/26/22 02:38:48 AM,7.200,12.024,160.0
2424,03/26/22 02:43:48 AM,3.600,7.200,157.2
2425,03/26/22 02:48:48 AM,6.012,12.024,155.8
2426,03/26/22 02:53:48 AM,8.424,13.212,158.6
2427,03/26/22 02:58:48 AM,3.600,7.200,154.4
2428,03/26/22 03:03:48 AM,2.412,4.824,154.4
2429,03/26/22 03:08:48 AM,1.188,4.824,154.4
2430,03/26/22 03:13:48 AM,1.188,4.824,155.8
2431,03/26/22 03:18:48 AM,6.012,9.612,154.4
2432,03/26/22 03:23:48 AM,10.836,14.436,158.6
2433,03/26/22 03:28:48 AM,10.836,13.212,157.2
2434,03/26/22 03:33:48 AM,14.436,18.036,161.5
2435,03/26/22 03:38:48 AM,16.848,25.236,158.6
2436,03/26/22 03:43:48 AM,20.448,24.048,160.0
2437,03/26/22 03:48:48 AM,20.448,25.236,160.0
2438,03/26/22 03:53:48 AM,19.224,21.636,157.2
2439,03/26/22 03:58:48 AM,14.436,19.224,157.2
2440,03/26/22 04:03:48 AM,18.036,20.448,160.0
2441,03/26/22 04:08:48 AM,16.848,20.448,157.2
2442,03/26/22 04:13:48 AM,18.036,25.236,160.0
2443,03/26/22 04:18:48 AM,16.848,20.448,161.5
2444,03/26/22 04:23:48 AM,16.848,19.224,161.5
2445,03/26/22 04:28:48 AM,14.436,15.624,164.3
2446,03/26/22 04:33:48 AM,10.836,16.848,167.1
2447,03/26/22 04:38:48 AM,18.036,20.448,160.0
2448,03/26/22 04:43:48 AM,15.624,20.448,160.0
2449,03/26/22 04:48:48 AM,16.848,25.236,165.7
2450,03/26/22 04:53:48 AM,15.624,19.224,164.3
2451,03/26/22 04:58:48 AM,14.436,19.224,162.9
2452,03/26/22 05:03:48 AM,16.848,20.448,162.9
2453,03/26/22 05:08:48 AM,18.036,21.636,161.5
2454,03/26/22 05:13:48 AM,18.036,21.636,160.0
2455,03/26/22 05:18:48 AM,13.212,18.036,158.6
2456,03/26/22 05:23:48 AM,13.212,16.848,158.6
2457,03/26/22 05:28:48 AM,18.036,22.860,160.0
2458,03/26/22 05:33:48 AM,14.436,20.448,162.9
2459,03/26/22 05:38:48 AM,13.212,18.036,164.3
2460,03/26/22 05:43:48 AM,10.836,22.860,160.0
2461,03/26/22 05:48:48 AM,15.624,18.036,160.0
2462,03/26/22 05:53:48 AM,9.612,16.848,158.6
2463,03/26/22 05:58:48 AM,6.012,12.024,171.3
2464,03/26/22 06:03:48 AM,10.836,21.636,161.5
2465,03/26/22 06:08:48 AM,19.224,22.860,162.9
2466,03/26/22 06:13:48 AM,20.448,22.860,162.9
2467,03/26/22 06:18:48 AM,19.224,27.648,160.0
2468,03/26/22 06:23:48 AM,19.224,25.236,161.5
2469,03/26/22 06:28:48 AM,20.448,25.236,161.5
2470,03/26/22 06:33:48 AM,21.636,27.648,161.5
2471,03/26/22 06:38:48 AM,16.848,24.048,160.0
2472,03/26/22 06:43:48 AM,15.624,25.236,158.6
2473,03/26/22 06:48:48 AM,13.212,19.224,157.2
2474,03/26/22 06:53:48 AM,10.836,14.436,155.8
2475,03/26/22 06:58:48 AM,6.012,10.836,155.8
2476,03/26/22 07:03:48 AM,6.012,8.424,153.0
2477,03/26/22 07:08:48 AM,4.824,6.012,154.4
2478,03/26/22 07:13:48 AM,3.600,6.012,153.0
2479,03/26/22 07:18:48 AM,2.412,4.824,136.2
2480,03/26/22 07:23:48 AM,3.600,6.012,151.6
2481,03/26/22 07:28:48 AM,1.188,3.600,153.0
2482,03/26/22 07:33:48 AM,1.188,3.600,151.6
2483,03/26/22 07:38:48 AM,3.600,6.012,148.8
2484,03/26/22 07:43:48 AM,1.188,4.824,127.8
2485,03/26/22 07:48:48 AM,3.600,4.824,144.6
2486,03/26/22 07:53:48 AM,4.824,7.200,150.2
2487,03/26/22 07:58:48 AM,3.600,6.012,110.9
2488,03/26/22 08:03:48 AM,1.188,4.824,126.4
2489,03/26/22 08:08:48 AM,2.412,7.200,141.8
2490,03/26/22 08:13:48 AM,2.412,4.824,143.2
2491,03/26/22 08:18:48 AM,1.188,3.600,148.8
2492,03/26/22 08:23:48 AM,0.000,2.412,103.9
2493,03/26/22 08:28:48 AM,1.188,4.824,80.0
2494,03/26/22 08:33:48 AM,2.412,6.012,101.1
2495,03/26/22 08:38:48 AM,0.000,0.000,110.9
2496,03/26/22 08:43:48 AM,2.412,4.824,51.9
2497,03/26/22 08:48:48 AM,3.600,4.824,16.8
2498,03/26/22 08:53:48 AM,2.412,4.824,126.4
2499,03/26/22 08:58:48 AM,0.000,2.412,132.0
2500,03/26/22 09:03:48 AM,0.000,0.000,112.3
2501,03/26/22 09:08:48 AM,1.188,3.600,154.4
2502,03/26/22 09:13:48 AM,1.188,2.412,154.4
2503,03/26/22 09:18:48 AM,6.012,7.200,148.8
2504,03/26/22 09:23:48 AM,4.824,7.200,147.4
2505,03/26/22 09:28:48 AM,3.600,6.012,147.4
2506,03/26/22 09:33:48 AM,3.600,4.824,146.0
2507,03/26/22 09:38:48 AM,2.412,7.200,120.7
2508,03/26/22 09:43:48 AM,3.600,7.200,133.4
2509,03/26/22 09:48:48 AM,2.412,7.200,143.2
2510,03/26/22 09:53:48 AM,4.824,9.612,164.3
2511,03/26/22 09:58:48 AM,2.412,6.012,165.7
2512,03/26/22 10:03:48 AM,4.824,10.836,189.5
2513,03/26/22 10:08:48 AM,6.012,12.024,154.4
2514,03/26/22 10:13:48 AM,6.012,10.836,158.6
2515,03/26/22 10:18:48 AM,6.012,9.612,164.3
2516,03/26/22 10:23:48 AM,6.012,13.212,154.4
2517,03/26/22 10:28:48 AM,4.824,9.612,192.3
2518,03/26/22 10:33:48 AM,8.424,19.224,164.3
2519,03/26/22 10:38:48 AM,6.012,9.612,155.8
2520,03/26/22 10:43:48 AM,6.012,12.024,193.7
2521,03/26/22 10:48:48 AM,9.612,15.624,186.7
2522,03/26/22 10:53:48 AM,8.424,14.436,151.6
2523,03/26/22 10:58:48 AM,4.824,9.612,126.4
2524,03/26/22 11:03:48 AM,8.424,14.436,182.5
2525,03/26/22 11:08:48 AM,7.200,14.436,155.8
2526,03/26/22 11:13:48 AM,10.836,16.848,158.6
2527,03/26/22 11:18:48 AM,7.200,15.624,150.2
2528,03/26/22 11:23:48 AM,9.612,16.848,164.3
2529,03/26/22 11:28:48 AM,10.836,16.848,157.2
2530,03/26/22 11:33:48 AM,4.824,12.024,129.2
2531,03/26/22 11:38:48 AM,9.612,21.636,147.4
2532,03/26/22 11:43:48 AM,9.612,15.624,151.6
2533,03/26/22 11:48:48 AM,13.212,18.036,161.5
2534,03/26/22 11:53:48 AM,8.424,14.436,161.5
2535,03/26/22 11:58:48 AM,12.024,19.224,161.5
2536,03/26/22 12:03:48 PM,7.200,16.848,172.7
2537,03/26/22 12:08:48 PM,12.024,20.448,169.9
2538,03/26/22 12:13:48 PM,9.612,16.848,168.5
2539,03/26/22 12:18:48 PM,13.212,21.636,169.9
2540,03/26/22 12:23:48 PM,10.836,24.048,162.9
2541,03/26/22 12:28:48 PM,13.212,22.860,161.5
2542,03/26/22 12:33:48 PM,12.024,22.860,160.0
2543,03/26/22 12:38:48 PM,13.212,18.036,153.0
2544,03/26/22 12:43:48 PM,9.612,16.848,165.7
2545,03/26/22 12:48:48 PM,14.436,22.860,168.5
2546,03/26/22 12:53:48 PM,13.212,19.224,168.5
2547,03/26/22 12:58:48 PM,14.436,22.860,168.5
2548,03/26/22 01:03:48 PM,10.836,16.848,171.3
2549,03/26/22 01:08:48 PM,13.212,24.048,165.7
2550,03/26/22 01:13:48 PM,12.024,19.224,169.9
2551,03/26/22 01:18:48 PM,9.612,18.036,150.2
2552,03/26/22 01:23:48 PM,10.836,25.236,158.6
2553,03/26/22 01:28:48 PM,15.624,25.236,169.9
2554,03/26/22 01:33:48 PM,8.424,15.624,167.1
2555,03/26/22 01:38:48 PM,13.212,18.036,154.4
2556,03/26/22 01:43:48 PM,9.612,19.224,151.6
2557,03/26/22 01:48:48 PM,9.612,16.848,168.5
2558,03/26/22 01:53:48 PM,14.436,25.236,155.8
2559,03/26/22 01:58:48 PM,9.612,18.036,162.9
2560,03/26/22 02:03:48 PM,10.836,22.860,162.9
2561,03/26/22 02:08:48 PM,9.612,21.636,167.1
2562,03/26/22 02:13:48 PM,13.212,20.448,167.1
2563,03/26/22 02:18:48 PM,8.424,19.224,176.9
2564,03/26/22 02:23:48 PM,10.836,21.636,161.5
2565,03/26/22 02:28:48 PM,9.612,16.848,161.5
2566,03/26/22 02:33:48 PM,10.836,18.036,168.5
2567,03/26/22 02:38:48 PM,12.024,18.036,174.1
2568,03/26/22 02:43:48 PM,7.200,16.848,168.5
2569,03/26/22 02:48:48 PM,7.200,13.212,172.7
2570,03/26/22 02:53:48 PM,10.836,18.036,154.4
2571,03/26/22 02:58:48 PM,14.436,26.460,151.6
2572,03/26/22 03:03:48 PM,8.424,16.848,143.2
2573,03/26/22 03:08:48 PM,10.836,16.848,153.0
2574,03/26/22 03:13:48 PM,10.836,25.236,151.6
2575,03/26/22 03:18:48 PM,15.624,24.048,151.6
2576,03/26/22 03:23:48 PM,12.024,19.224,151.6
2577,03/26/22 03:28:48 PM,9.612,16.848,151.6
2578,03/26/22 03:33:48 PM,12.024,20.448,153.0
2579,03/26/22 03:38:48 PM,10.836,22.860,151.6
2580,03/26/22 03:43:48 PM,12.024,18.036,153.0
2581,03/26/22 03:48:48 PM,7.200,14.436,148.8
2582,03/26/22 03:53:48 PM,10.836,16.848,151.6
2583,03/26/22 03:58:48 PM,13.212,19.224,162.9
2584,03/26/22 04:03:48 PM,9.612,20.448,157.2
2585,03/26/22 04:08:48 PM,12.024,19.224,150.2
2586,03/26/22 04:13:48 PM,13.212,19.224,157.2
2587,03/26/22 04:18:48 PM,8.424,15.624,151.6
2588,03/26/22 04:23:48 PM,8.424,16.848,150.2
2589,03/26/22 04:28:48 PM,8.424,15.624,169.9
2590,03/26/22 04:33:48 PM,13.212,22.860,161.5
2591,03/26/22 04:38:48 PM,10.836,24.048,147.4
2592,03/26/22 04:43:48 PM,12.024,21.636,158.6
2593,03/26/22 04:48:48 PM,14.436,22.860,169.9
2594,03/26/22 04:53:48 PM,10.836,21.636,160.0
2595,03/26/22 04:58:48 PM,13.212,25.236,161.5
2596,03/26/22 05:03:48 PM,18.036,34.848,161.5
2597,03/26/22 05:08:48 PM,21.636,27.648,164.3
2598,03/26/22 05:13:48 PM,14.436,22.860,161.5
2599,03/26/22 05:18:48 PM,14.436,21.636,162.9
2600,03/26/22 05:23:48 PM,10.836,18.036,160.0
2601,03/26/22 05:28:48 PM,10.836,18.036,153.0
2602,03/26/22 05:33:48 PM,10.836,20.448,155.8
2603,03/26/22 05:38:48 PM,8.424,14.436,154.4
2604,03/26/22 05:43:48 PM,4.824,9.612,148.8
2605,03/26/22 05:48:48 PM,10.836,19.224,150.2
2606,03/26/22 05:53:48 PM,6.012,18.036,140.4
2607,03/26/22 05:58:48 PM,8.424,25.236,146.0
2608,03/26/22 06:03:48 PM,18.036,28.872,154.4
2609,03/26/22 06:08:48 PM,33.660,48.096,154.4
2610,03/26/22 06:13:48 PM,34.848,49.284,154.4
2611,03/26/22 06:18:48 PM,28.872,46.872,155.8
2612,03/26/22 06:23:48 PM,34.848,45.684,154.4
2613,03/26/22 06:28:48 PM,34.848,46.872,154.4
2614,03/26/22 06:33:48 PM,28.872,38.484,154.4
2615,03/26/22 06:38:48 PM,33.660,42.084,154.4
2616,03/26/22 06:43:48 PM,33.660,43.272,154.4
2617,03/26/22 06:48:48 PM,33.660,44.496,155.8
2618,03/26/22 06:53:48 PM,33.660,44.496,155.8
2619,03/26/22 06:58:48 PM,27.648,36.072,155.8
2620,03/26/22 07:03:48 PM,26.460,38.484,154.4
2621,03/26/22 07:08:48 PM,33.660,45.684,155.8
2622,03/26/22 07:13:48 PM,34.848,45.684,154.4
2623,03/26/22 07:18:48 PM,34.848,43.272,154.4
2624,03/26/22 07:23:48 PM,36.072,44.496,154.4
2625,03/26/22 07:28:48 PM,37.260,46.872,155.8
2626,03/26/22 07:33:48 PM,37.260,44.496,155.8
2627,03/26/22 07:38:48 PM,33.660,39.672,154.4
2628,03/26/22 07:43:48 PM,32.472,40.860,155.8
2629,03/26/22 07:48:48 PM,28.872,36.072,155.8
2630,03/26/22 07:53:48 PM,34.848,46.872,154.4
2631,03/26/22 07:58:48 PM,25.236,34.848,157.2
2632,03/26/22 08:03:48 PM,21.636,32.472,157.2
2633,03/26/22 08:08:48 PM,25.236,32.472,155.8
2634,03/26/22 08:13:48 PM,22.860,32.472,157.2
2635,03/26/22 08:18:48 PM,24.048,31.248,158.6
2636,03/26/22 08:23:48 PM,27.648,37.260,157.2
2637,03/26/22 08:28:48 PM,31.248,38.484,158.6
2638,03/26/22 08:33:48 PM,27.648,38.484,157.2
2639,03/26/22 08:38:48 PM,26.460,34.848,157.2
2640,03/26/22 08:43:48 PM,28.872,38.484,157.2
2641,03/26/22 08:48:48 PM,24.048,33.660,155.8
2642,03/26/22 08:53:48 PM,27.648,34.848,157.2
2643,03/26/22 08:58:48 PM,26.460,36.072,157.2
2644,03/26/22 09:03:48 PM,34.848,46.872,158.6
2645,03/26/22 09:08:48 PM,31.248,39.672,157.2
2646,03/26/22 09:13:48 PM,38.484,48.096,160.0
2647,03/26/22 09:18:48 PM,34.848,46.872,160.0
2648,03/26/22 09:23:48 PM,36.072,45.684,160.0
2649,03/26/22 09:28:48 PM,38.484,49.284,158.6
2650,03/26/22 09:33:48 PM,31.248,43.272,161.5
2651,03/26/22 09:38:48 PM,31.248,39.672,158.6
2652,03/26/22 09:43:48 PM,32.472,42.084,158.6
2653,03/26/22 09:48:48 PM,30.060,39.672,158.6
2654,03/26/22 09:53:48 PM,26.460,31.248,158.6
2655,03/26/22 09:58:48 PM,28.872,36.072,160.0
2656,03/26/22 10:03:48 PM,24.048,31.248,158.6
2657,03/26/22 10:08:48 PM,22.860,30.060,158.6
2658,03/26/22 10:13:48 PM,25.236,31.248,158.6
2659,03/26/22 10:18:48 PM,24.048,30.060,158.6
2660,03/26/22 10:23:48 PM,27.648,36.072,161.5
2661,03/26/22 10:28:48 PM,26.460,32.472,160.0
2662,03/26/22 10:33:48 PM,25.236,28.872,158.6
2663,03/26/22 10:38:48 PM,25.236,28.872,158.6
2664,03/26/22 10:43:48 PM,21.636,27.648,160.0
2665,03/26/22 10:48:48 PM,22.860,28.872,162.9
2666,03/26/22 10:53:48 PM,26.460,32.472,160.0
2667,03/26/22 10:58:48 PM,27.648,31.248,161.5
2668,03/26/22 11:03:48 PM,27.648,34.848,161.5
2669,03/26/22 11:08:48 PM,27.648,31.248,161.5
2670,03/26/22 11:13:48 PM,26.460,32.472,161.5
2671,03/26/22 11:18:48 PM,26.460,30.060,160.0
2672,03/26/22 11:23:48 PM,27.648,33.660,160.0
2673,03/26/22 11:28:48 PM,27.648,31.248,160.0
2674,03/26/22 11:33:48 PM,27.648,31.248,160.0
2675,03/26/22 11:38:48 PM,26.460,31.248,161.5
2676,03/26/22 11:43:48 PM,24.048,28.872,162.9
2677,03/26/22 11:48:48 PM,22.860,26.460,161.5
2678,03/26/22 11:53:48 PM,20.448,24.048,162.9
2679,03/26/22 11:58:48 PM,21.636,24.048,160.0
2680,03/27/22 12:03:48 AM,13.212,21.636,158.6
2681,03/27/22 12:08:48 AM,10.836,16.848,162.9
2682,03/27/22 12:13:48 AM,7.200,15.624,161.5
2683,03/27/22 12:18:48 AM,8.424,16.848,168.5
2684,03/27/22 12:23:48 AM,2.412,7.200,161.5
2685,03/27/22 12:28:48 AM,0.000,2.412,196.5
2686,03/27/22 12:33:48 AM,4.824,10.836,172.7
2687,03/27/22 12:38:48 AM,4.824,9.612,174.1
2688,03/27/22 12:43:48 AM,14.436,20.448,151.6
2689,03/27/22 12:48:48 AM,6.012,9.612,151.6
2690,03/27/22 12:53:48 AM,9.612,15.624,153.0
2691,03/27/22 12:58:48 AM,7.200,13.212,154.4
2692,03/27/22 01:03:48 AM,7.200,14.436,155.8
2693,03/27/22 01:08:48 AM,6.012,10.836,154.4
2694,03/27/22 01:13:48 AM,4.824,7.200,155.8
2695,03/27/22 01:18:48 AM,1.188,3.600,154.4
2696,03/27/22 01:23:48 AM,4.824,8.424,154.4
2697,03/27/22 01:28:48 AM,3.600,6.012,158.6
2698,03/27/22 01:33:48 AM,1.188,4.824,154.4
2699,03/27/22 01:38:48 AM,2.412,7.200,157.2
2700,03/27/22 01:43:48 AM,3.600,6.012,155.8
2701,03/27/22 01:48:48 AM,0.000,2.412,154.4
2702,03/27/22 01:53:48 AM,0.000,2.412,154.4
2703,03/27/22 01:58:48 AM,1.188,2.412,154.4
2704,03/27/22 02:03:48 AM,1.188,4.824,155.8
2705,03/27/22 02:08:48 AM,1.188,3.600,155.8
2706,03/27/22 02:13:48 AM,3.600,7.200,154.4
2707,03/27/22 02:18:48 AM,3.600,6.012,154.4
2708,03/27/22 02:23:48 AM,1.188,3.600,155.8
2709,03/27/22 02:28:48 AM,2.412,3.600,155.8
2710,03/27/22 02:33:48 AM,2.412,6.012,158.6
2711,03/27/22 02:38:48 AM,0.000,1.188,155.8
2712,03/27/22 02:43:48 AM,0.000,2.412,154.4
2713,03/27/22 02:48:48 AM,0.000,1.188,154.4
2714,03/27/22 02:53:48 AM,1.188,3.600,154.4
2715,03/27/22 02:58:48 AM,3.600,6.012,154.4
2716,03/27/22 03:03:48 AM,4.824,9.612,154.4
2717,03/27/22 03:08:48 AM,7.200,10.836,154.4
2718,03/27/22 03:13:48 AM,8.424,10.836,155.8
2719,03/27/22 03:18:48 AM,7.200,10.836,155.8
2720,03/27/22 03:23:48 AM,9.612,10.836,155.8
2721,03/27/22 03:28:48 AM,9.612,13.212,161.5
2722,03/27/22 03:33:48 AM,2.412,8.424,160.0
2723,03/27/22 03:38:48 AM,2.412,3.600,155.8
2724,03/27/22 03:43:48 AM,0.000,0.000,157.2
2725,03/27/22 03:48:48 AM,0.000,0.000,165.7
2726,03/27/22 03:53:48 AM,2.412,3.600,168.5
2727,03/27/22 03:58:48 AM,3.600,4.824,154.4
2728,03/27/22 04:03:48 AM,6.012,8.424,174.1
2729,03/27/22 04:08:48 AM,8.424,9.612,162.9
2730,03/27/22 04:13:48 AM,9.612,10.836,157.2
2731,03/27/22 04:18:48 AM,9.612,12.024,157.2
2732,03/27/22 04:23:48 AM,9.612,12.024,157.2
2733,03/27/22 04:28:48 AM,7.200,9.612,155.8
2734,03/27/22 04:33:48 AM,6.012,9.612,157.2
2735,03/27/22 04:38:48 AM,7.200,9.612,155.8
2736,03/27/22 04:43:48 AM,4.824,9.612,155.8
2737,03/27/22 04:48:48 AM,6.012,9.612,155.8
2738,03/27/22 04:53:48 AM,3.600,7.200,157.2
2739,03/27/22 04:58:48 AM,0.000,3.600,155.8
2740,03/27/22 05:03:48 AM,0.000,0.000,154.4
2741,03/27/22 05:08:48 AM,1.188,3.600,154.4
2742,03/27/22 05:13:48 AM,1.188,3.600,154.4
2743,03/27/22 05:18:48 AM,2.412,6.012,154.4
2744,03/27/22 05:23:48 AM,4.824,7.200,157.2
2745,03/27/22 05:28:48 AM,3.600,7.200,154.4
2746,03/27/22 05:33:48 AM,3.600,7.200,155.8
2747,03/27/22 05:38:48 AM,7.200,9.612,155.8
2748,03/27/22 05:43:48 AM,6.012,9.612,160.0
2749,03/27/22 05:48:48 AM,4.824,8.424,160.0
2750,03/27/22 05:53:48 AM,1.188,4.824,155.8
2751,03/27/22 05:58:48 AM,3.600,8.424,157.2
2752,03/27/22 06:03:48 AM,3.600,9.612,161.5
2753,03/27/22 06:08:48 AM,8.424,10.836,157.2
2754,03/27/22 06:13:48 AM,7.200,8.424,157.2
2755,03/27/22 06:18:48 AM,4.824,8.424,157.2
2756,03/27/22 06:23:48 AM,2.412,3.600,155.8
2757,03/27/22 06:28:48 AM,0.000,1.188,155.8
2758,03/27/22 06:33:48 AM,0.000,2.412,154.4
2759,03/27/22 06:38:48 AM,3.600,4.824,155.8
2760,03/27/22 06:43:48 AM,3.600,6.012,157.2
2761,03/27/22 06:48:48 AM,1.188,4.824,155.8
2762,03/27/22 06:53:48 AM,3.600,8.424,158.6
2763,03/27/22 06:58:48 AM,3.600,4.824,155.8
2764,03/27/22 07:03:48 AM,2.412,3.600,155.8
2765,03/27/22 07:08:48 AM,3.600,7.200,155.8
2766,03/27/22 07:13:48 AM,4.824,8.424,155.8
2767,03/27/22 07:18:48 AM,1.188,4.824,155.8
2768,03/27/22 07:23:48 AM,1.188,4.824,157.2
2769,03/27/22 07:28:48 AM,4.824,7.200,155.8
2770,03/27/22 07:33:48 AM,6.012,7.200,155.8
2771,03/27/22 07:38:48 AM,4.824,7.200,157.2
2772,03/27/22 07:43:48 AM,3.600,4.824,155.8
2773,03/27/22 07:48:48 AM,0.000,3.600,157.2
2774,03/27/22 07:53:48 AM,2.412,6.012,155.8
2775,03/27/22 07:58:48 AM,0.000,2.412,158.6
2776,03/27/22 08:03:48 AM,0.000,2.412,157.2
2777,03/27/22 08:08:48 AM,1.188,3.600,157.2
2778,03/27/22 08:13:48 AM,0.000,2.412,154.4
2779,03/27/22 08:18:48 AM,1.188,2.412,154.4
2780,03/27/22 08:23:48 AM,1.188,2.412,157.2
2781,03/27/22 08:28:48 AM,2.412,4.824,154.4
2782,03/27/22 08:33:48 AM,3.600,4.824,157.2
2783,03/27/22 08:38:48 AM,0.000,2.412,161.5
2784,03/27/22 08:43:48 AM,1.188,4.824,155.8
2785,03/27/22 08:48:48 AM,1.188,2.412,154.4
2786,03/27/22 08:53:48 AM,0.000,0.000,154.4
2787,03/27/22 08:58:48 AM,0.000,2.412,154.4
2788,03/27/22 09:03:48 AM,0.000,0.000,154.4
